year,ISO_code,Country,region,Overall_Score,Overall_Rank,Overall_Quartile,PF_rol,PF_SS_Homicide,PF_SS_Women,PF_SS,PF_Movement,PF_Religion,PF_Association,PF_Expression,PF_Identity,PF_Score,PF_Rank,EF_Govt,EF_Legal,EF_Money,EF_Trade_Tariffs,EF_Trade_Regulatory,EF_Trade_Black,EF_Trade_Movement,EF_trade,EF_Reg_Credit,EF_Reg_Labor,EF_Reg_Business,EF_Reg,EF_Score,EF_Rank
2016,NZL,New Zealand,Oceania,8.887409579,1.0,1.0,7.868546128999999,9.605842293,10.0,9.868614098,10.0,9.731481481,10.0,9.523809523999999,9.25,9.284819157000001,6.0,6.476854205,8.715280315,9.455371519,9.127555556,8.224098357999999,10.0,7.192229625,8.635970883999999,10.0,8.82776574,8.651580813999999,9.159782185,8.49,3.0
2016,NIC,Nicaragua,Latin America & the Caribbean,6.851247363,75.0,2.0,3.767066422,7.053150145,8.333333332999999,8.295494493,8.333333332999999,7.912592592999999,4.0,7.047619048,6.875,6.432494726,103.0,7.990441176,4.450667177,9.100671988,8.459955556,5.594408549,10.0,7.215392895,7.81743925,9.453487516000001,6.027600577,5.525600267000001,7.002229452999999,7.27,54.0
2016,NER,Niger,Sub-Saharan Africa,5.862260048,137.0,4.0,4.150643838,8.222386047,5.766666667000001,6.914378347,6.666666667,7.804074074,5.5,5.345238095,4.166666667,5.714520097,129.0,6.8443680879999995,3.6594230939999997,7.016807914,6.134238742000001,4.3710213069999995,10.0,1.435558977,5.485204757000001,9.126628476,4.261926378,7.78649342,7.058349425,6.01,131.0
2016,NGA,Nigeria,Sub-Saharan Africa,6.071808602999999,132.0,4.0,4.327010051999999,6.060660057000001,4.833333333,5.1663019189999995,6.666666667,7.327777778,9.0,8.175114352000001,3.333333333,5.823617206000001,128.0,7.086182942000001,3.603779382,7.46087942,7.2412,3.147079945,8.446115288,4.782538647,5.90423347,8.656035122999999,8.94800014,5.090470308,7.56483519,6.32,118.0
2016,NOR,Norway,Western Europe,8.471240566,10.0,1.0,8.556487979,9.794277909,10.0,9.93142597,10.0,7.407407407000001,10.0,9.797619048,10.0,9.342481133,2.0,4.49513252,8.67833928,9.499277343,6.226666667000001,7.788105064,10.0,6.336453971,7.587806425,10.0,5.134820101,8.065446388,7.733422162999999,7.6,25.0
2016,OMN,Oman,Middle East & North Africa,6.134527607000001,129.0,4.0,5.861202813999999,9.737435069,5.833333333,8.356922801,6.666666667,5.033333333,2.5,5.345238095,0.0,5.509055213,137.0,4.533714916,5.938543854,8.789594455,8.027555556,6.823846106,10.0,5.978900072,7.707575433,6.980841542,6.212445033,7.298674058,6.830653545,6.76,89.0
2016,PAK,Pakistan,South Asia,5.662296223999999,140.0,4.0,3.50506934,8.236641894,5.0,6.242516772999999,5.0,4.039259259,9.0,7.087699939,3.75,5.324592448,143.0,7.8364370679999995,3.463300254,6.593266000000001,7.133111111,4.012630231,10.0,2.16162985,5.8268427979999995,8.085288982,4.9137707719999995,5.873803256,6.2909543370000005,6.0,132.0
2016,PAN,Panama,Latin America & the Caribbean,7.647620037,46.0,2.0,4.385538748,6.132163766000001,10.0,8.710721255,10.0,8.361111111,8.5,8.300639622,9.25,7.715240074,53.0,7.363229284,5.241776593,9.696805181,7.8958483170000004,7.6580444960000005,10.0,9.233427313,8.696830031000001,9.111259852,5.054958663,6.541994523,6.9027376789999995,7.58,27.0
2016,PNG,Pap. New Guinea,Oceania,6.752474407999999,88.0,3.0,3.970458096,6.861761499,7.5,7.953920500000001,10.0,8.086666667000001,,8.604166667000001,7.5,7.254948816000001,71.0,6.297012147,4.115072446,6.358245062999999,7.254311111,4.5951009780000005,10.0,6.93327224,7.1956710820000005,8.077682878,7.987881812,5.744827482000001,7.2701307239999995,6.25,122.0
2016,PRY,Paraguay,Latin America & the Caribbean,6.962299094,72.0,2.0,4.108065759,6.282639307999999,8.333333332999999,7.834983075,8.333333332999999,8.174074074,7.5,8.380952381,7.5,6.974598187000001,80.0,8.184618863999999,3.8408878889999998,9.28268472,7.961866667000001,5.5534566629999995,10.0,5.61072603,7.28151234,8.558596422,4.1798693369999995,5.6962618460000005,6.144909202000001,6.95,76.0
2016,PER,Peru,Latin America & the Caribbean,7.575393347,47.0,2.0,4.715843781,6.933614189,8.333333332999999,8.245018486000001,10.0,8.225555556,9.0,8.205155728,9.375,7.720786695,51.0,6.97963564,4.765645671000001,9.704537846000001,9.173955556000001,5.73433796,10.0,7.99604875,8.226085566,9.293634163,6.931629568,6.240786746,7.488683492000001,7.43,44.0
2016,PHL,Philippines,South Asia,6.9187633470000005,73.0,2.0,3.4365849980000003,5.592068705,8.333333332999999,6.842192772000001,8.333333332999999,8.490740741,8.0,8.204248444,6.25,6.497526693999999,100.0,8.498841962,4.27826495,9.422637737999999,7.747866667,5.374414099,10.0,5.38680204,7.1272707010000005,9.332072511,6.794622962,5.982803777999999,7.369833084,7.34,49.0
2016,POL,Poland,Eastern Europe,7.811560227,39.0,1.0,6.382863045,9.731941532,10.0,9.743629357,10.0,6.3459259260000005,9.0,8.619047619,9.25,8.353120455,36.0,5.624382422,5.559009927999999,9.647930249,8.266133332999999,7.951521887,10.0,5.435969801000001,7.913406255,8.829154802,7.141670411000001,6.787932897999999,7.586252704,7.27,54.0
2016,PRT,Portugal,Western Europe,8.276856122,22.0,1.0,7.165608272,9.745626863,10.0,9.915208954,10.0,9.425555556,9.5,9.55952381,9.25,9.043712243,14.0,5.659946793,6.979123572000001,9.350852752,8.266133332999999,8.756808851,10.0,6.483006692999999,8.376487219,8.403558925,5.869857221,7.28051215,7.184642765,7.51,36.0
2016,QAT,Qatar,Middle East & North Africa,6.507776487999999,103.0,3.0,6.54629556,9.848383963,5.833333333,8.560572432,3.333333333,4.690740741,2.5,6.964285714,0.0,5.525552977,134.0,6.537882662,6.235291357,8.679786672999999,8.436311111,7.3079003,10.0,4.850372704,7.648646029,10.0,6.4696612589999996,8.540734555,8.336798605,7.49,38.0
2016,ROU,Romania,Eastern Europe,8.171616249,24.0,1.0,6.328473866,9.500479498999999,10.0,9.833493166,10.0,7.877407407000001,10.0,9.0,9.25,8.653232499,31.0,6.833639275,6.040355698,9.34147173,8.266133332999999,8.010570222,10.0,7.489308742,8.441503074,9.788780308,7.370154365,6.171203096,7.77671259,7.69,20.0
2016,RUS,Russia,Eastern Europe,6.272190833,119.0,3.0,3.995194231,5.673527042000001,10.0,7.531731593,3.333333333,4.596296296,5.0,6.146872462,9.25,5.714381665,130.0,6.712471159,4.962398878,9.103570417,6.937955556,5.718175757999999,10.0,4.698154575,6.838571472000001,7.90710423,5.513907262000001,6.182900234,6.5346372420000005,6.83,87.0
2016,RWA,Rwanda,Sub-Saharan Africa,6.9738695260000005,71.0,2.0,5.282069945,8.992222659,8.333333332999999,8.534642873,6.666666667,6.04037037,2.0,6.261904762,9.166666667000001,6.467739051000001,101.0,5.716995447,7.164967817000001,9.345718853,7.049644444,5.357440907,10.0,5.653023717000001,7.015027267000001,7.739761382,8.519241665,8.230928412,8.163310486,7.48,40.0
2016,SAU,Saudi Arabia,Middle East & North Africa,5.479366035,146.0,4.0,5.914095317,9.401720257000001,5.0,7.442087097999999,0.0,3.214814815,2.0,5.782049842,0.0,4.438732068999999,155.0,5.35,5.186017585,9.020731753,7.5724,3.7821202510000003,10.0,2.247889034,5.900602321,7.281304382,6.91039032,7.226813965,7.139502889,6.52,103.0
2016,SEN,Senegal,Sub-Saharan Africa,6.497093885,105.0,3.0,4.682384661,7.049765915,7.466666667,7.83881086,6.666666667,9.022222222,10.0,8.25,2.5,6.774187769,91.0,6.830535435,4.252700728,7.198889674,7.3744,5.500410174,10.0,3.785341172,6.665037837000001,9.191888494,3.567838362,5.699178326,6.152968394,6.22,125.0
2016,SRB,Serbia,Eastern Europe,7.348971626,51.0,2.0,4.399686544,9.442291144,9.166666667000001,9.369652604,10.0,8.27037037,8.0,8.535714286000001,9.25,7.847943252,48.0,6.40835403,4.945954676,8.1473235,8.315022222,7.379285464,10.0,4.712717053,7.601756185,8.129176179,6.89419799,6.440132031,7.154502067,6.85,84.0
2016,SYC,Seychelles,Sub-Saharan Africa,7.301262167999999,54.0,2.0,5.3846954479999996,4.905248231,,7.452624116,7.5,8.138888889,,7.666666667,10.0,7.372524335,69.0,6.32684697,5.670494453,9.001838115,8.185422222,5.684543883,9.026217228,8.142616851,7.759700046,8.0,7.358245516,6.808913596,7.389053037,7.23,58.0
2016,SLE,Sierra Leone,Sub-Saharan Africa,6.397329576000001,112.0,3.0,3.925095991,9.314635503,5.4,8.068540618,8.333333332999999,8.453333333,,7.25,8.333333332999999,7.044659152,77.0,7.017647059,3.993543765,6.943524415,7.919111111,3.9736980010000003,10.0,2.336268514,6.0572694060000005,3.666666667,5.154918048,5.33672917,4.719437962,5.75,144.0
2016,SGP,Singapore,South Asia,8.159711817,25.0,1.0,7.683405598999999,9.871776826,8.333333332999999,9.401703386,8.333333332999999,6.114814815,3.5,6.133315737999999,8.0,7.479423635,62.0,7.919425782999999,8.22709857,9.761728956,10.0,8.680010952,10.0,8.484695691,9.291176661,10.0,7.669194407000001,9.272599991,8.980598132999999,8.84,2.0
2016,SVK,Slovak Rep.,Eastern Europe,7.918249946,36.0,1.0,6.275760683,9.581016058,10.0,9.360080152,10.0,7.727777777999999,10.0,9.297619048,9.25,8.536499891,33.0,5.589830582,5.587966842999999,9.468751955,8.266133332999999,7.858526322,10.0,7.003463009,8.282030666,9.591354571,6.979694845,6.15633359,7.575794336,7.3,53.0
2016,SVN,Slovenia,Eastern Europe,7.9363957329999995,35.0,1.0,6.450622608,9.807344064,10.0,9.769114688,10.0,9.0,10.0,9.428571429,9.25,8.822791467,23.0,4.776774916,6.217592011,9.518350807000001,8.266133332999999,8.002853008999999,10.0,5.267134361,7.8840301760000004,7.913211713,6.082033233,6.540444744,6.845229897,7.05,71.0
2016,ZAF,South Africa,Sub-Saharan Africa,7.172571807000001,63.0,2.0,5.728137567999999,0.0,9.166666667000001,6.0446062000000005,10.0,9.364814815,10.0,8.904761905,9.25,7.695143614,55.0,6.04383421,5.1858013110000005,8.08193844,7.437333333,4.651350293,10.0,5.021162068,6.777461422999999,9.166821125,6.515086515,5.82292396,7.1682771999999995,6.65,94.0
2016,ESP,Spain,Western Europe,8.159106882,25.0,1.0,7.01186382,9.746606193,9.166666667000001,9.636610285,10.0,7.996666667,9.5,9.214285713999999,9.25,8.758213764,27.0,6.019536903,6.803471355,9.488977918,8.266133332999999,8.073263578999999,10.0,5.861165841,8.050140687999999,9.323395523,6.168681143,6.78775876,7.426611809,7.56,30.0
2016,LKA,Sri Lanka,South Asia,6.265360917000001,119.0,3.0,4.518644917,8.980182836000001,8.333333332999999,8.436581039,6.666666667,6.8762962960000005,5.5,7.226190476,1.75,6.040721832999999,121.0,8.26106118,4.926880553,6.494747822000001,5.9119555560000006,5.852215507,10.0,1.799976561,5.891036906,7.5799237999999995,6.425990078,6.647377215,6.884430365,6.49,106.0
2016,SDN,Sudan,Sub-Saharan Africa,4.803023585,157.0,4.0,3.1634351260000004,7.934183725,3.733333333,5.548563081,5.0,6.49,3.5,5.69047619,0.0,4.246047171,157.0,9.441176471,2.9855199569999997,5.530823657999999,7.072,0.917159763,0.0,3.519402565,2.877140582,6.744687251,4.712646795,6.36943202,5.942255355,5.36,153.0
2016,SUR,Suriname,Latin America & the Caribbean,7.074281523,67.0,2.0,4.930395401,6.661153688,5.0,7.220384563,10.0,9.486111111,,8.520833332999999,10.0,7.788563046,50.0,7.10869573,5.21644612,5.995025905,7.479288888999999,6.6960796,10.0,4.643449254,7.204704436,6.322,7.4713587729999995,5.008237858999999,6.267198877,6.36,116.0
2016,SWZ,Swaziland,Sub-Saharan Africa,6.240164329,122.0,3.0,4.658352163,3.0830540639999997,7.5,6.694351355,6.666666667,7.957222222,,5.958333333,4.875,6.020328657,122.0,5.467376671,4.359061132,7.730453044,4.6805333330000005,7.873188181000001,10.0,5.508322817000001,7.015511083,8.776,7.770852617,6.635456453,7.727436356,6.46,108.0
2016,SWE,Sweden,Western Europe,8.387375149,17.0,1.0,8.539644459,9.568894853,10.0,9.854954616,10.0,8.884814815,10.0,9.726190476000001,8.75,9.334750298,3.0,3.6206029280000003,7.816366288999999,9.34256119,8.266133332999999,8.386810482000001,10.0,6.139970275,8.198228523,9.899788495,6.8662788070000005,7.924396572000001,8.230154625,7.44,43.0
2016,CHE,Switzerland,Western Europe,8.78775905,2.0,1.0,8.249290426,9.785457023,9.166666667000001,9.650707897,10.0,8.188518519,10.0,9.666666667000001,9.25,9.185518099,10.0,7.42556634,8.497326382999999,9.922186836,6.215555556,8.141465227000001,10.0,6.19084827,7.636967263,9.310578552,7.845246288999999,8.269914696,8.475246512,8.39,4.0
2016,SYR,Syria,Middle East & North Africa,3.765826877,162.0,4.0,1.980355364,9.118885472,5.833333333,4.984072935,0.0,4.405555556,,1.758817876,0.0,2.511653754,161.0,6.1966702279999994,3.444509203,5.11957662,5.231555556,4.031754591,8.585209003,1.801775551,4.912573675,5.585418752000001,5.846806402,4.901109371,5.444444842,5.02,157.0
2016,TWN,Taiwan,East Asia,8.465697018,10.0,1.0,6.98399638,9.672993267999999,10.0,9.724331089,10.0,9.357407407,10.0,9.285714286000001,10.0,9.041394037,15.0,7.206125318,6.772497404,9.717084408,7.71142699,7.597050369,10.0,5.610361987999999,7.729709837000001,9.081199469,7.075175998,7.946847774,8.034407747000001,7.89,12.0
2016,TJK,Tajikistan,Caucasus & Central Asia,6.18616229,124.0,4.0,3.2972636730000002,9.355164677000001,8.333333332999999,8.393621945,8.333333332999999,4.3555555560000005,2.0,4.273809524,8.333333332999999,5.652324579,132.0,6.526173139,5.124943241,8.831414728,8.502755556,4.33713292,10.0,2.609283159,6.362292909,8.175652259,5.746970996,6.385046851,6.769223369,6.72,92.0
2016,TZA,Tanzania,Sub-Saharan Africa,6.523209346,102.0,3.0,4.244131053,7.219002977000001,5.333333333,7.349099272999999,8.333333332999999,6.447777778,5.0,7.5,5.0,6.126418693,116.0,7.3147627360000005,5.659837689,8.221423469,7.026,2.8069771169999997,10.0,4.9922584830000005,6.206308900000001,9.421909213,6.512973782,5.692047103999999,7.208976699,6.92,79.0
2016,THA,Thailand,South Asia,6.6247813010000005,98.0,3.0,4.286364947,8.704225102,8.333333332999999,8.66305117,8.333333332999999,7.255925926000001,4.5,7.15782646,4.375,6.399562601,106.0,6.642645685,4.741393669,8.637097548,6.959111111,6.7827710560000005,10.0,4.692085324,7.108491872999999,9.333333332999999,4.717367574,7.249522002000001,7.1000743029999995,6.85,84.0
2016,TLS,Timor-Leste,South Asia,6.368224812999999,114.0,3.0,3.2615709789999996,8.420599253999999,7.5,7.140199751,5.0,8.625555556,,8.395833332999999,6.666666667,6.186449627000001,113.0,6.119289276,3.5415562960000004,8.669136791,9.555555556,4.667024356000001,,6.901727162999999,7.041435692,9.5,6.690521099,6.014212665,7.401577922,6.55,101.0
2016,TGO,Togo,Sub-Saharan Africa,6.274969005,119.0,3.0,4.083063827,6.400032893,8.2,8.033344298,6.666666667,8.877407407,8.0,8.464285713999999,5.0,6.72993801,92.0,6.71990382,3.675637715,7.0279289270000005,7.169955556000001,3.292319818,10.0,1.2143076940000002,5.419145767000001,7.512258847999999,4.1683920510000005,7.15107165,6.27724085,5.82,141.0
2016,TTO,Trinidad and Tobago,Latin America & the Caribbean,6.825223193999999,81.0,2.0,4.731368885,0.0,8.333333332999999,5.944444444,10.0,8.616111111,,8.729166667000001,6.666666667,6.920446387999999,82.0,5.595294029,4.542519459,9.051274803,7.521866667,6.4445057729999995,10.0,7.398088895,7.8411153339999995,6.0,7.581051606,6.265427452000001,6.61549302,6.73,91.0
2016,TUN,Tunisia,Middle East & North Africa,6.433736122000001,109.0,3.0,4.757803695,8.780159366,5.833333333,7.562090498,8.333333332999999,6.457407407000001,8.0,8.017579553,4.166666667,6.577472244,98.0,5.8057292039999995,5.276037704,7.061833002,7.260177777999999,5.939279955,9.243353783,5.204075532,6.911721762000001,7.22383241,5.316133332,6.627981938,6.389315892999999,6.29,121.0
2016,TUR,Turkey,Middle East & North Africa,6.466232654,107.0,3.0,3.9745232460000004,8.274906404,10.0,7.51287008,10.0,4.494074073999999,4.5,3.962095697,9.25,6.092465309,118.0,6.576429967,4.778738645,9.012961525,5.950711111,7.400737868999999,10.0,5.519882047,7.217832757,8.198419074,4.693918207,6.997500639,6.629945973,6.84,86.0
2016,UGA,Uganda,Sub-Saharan Africa,6.769444547000001,85.0,3.0,3.363040892,5.392618579,7.466666667,7.002780033,8.333333332999999,8.398148147999999,7.0,7.892857143,3.75,6.128889094,115.0,8.2875,4.730399908,8.647257101000001,6.793511111,4.616962124,10.0,8.404392636,7.453716468,9.170259398999999,8.612699588,6.075612467999999,7.952857152000001,7.41,46.0
2016,UKR,Ukraine,Eastern Europe,6.283135204,118.0,3.0,4.546373559,7.464542925,9.166666667000001,7.382567982,8.333333332999999,5.857777777999999,5.5,7.099239115,9.25,6.586270408,97.0,7.085854562000001,4.519291988,4.8809773210000005,8.829333333,4.188406105,10.0,3.215464317,6.5583009389999996,9.116298128,5.089809367,6.385128781000001,6.863745425,5.98,134.0
2016,ARE,United Arab Emirates,Middle East & North Africa,6.286675088,117.0,3.0,6.365951177,9.642475558,5.833333333,7.9919362970000005,3.333333333,4.695925926,0.5,6.30952381,0.0,5.073350176,149.0,6.722602587000001,6.057111609,9.103967524,8.684,7.992714452,10.0,6.248273586,8.231247009,6.700399902000001,6.9632960960000005,8.490801375,7.384832457999999,7.5,37.0
2016,GBR,United Kingdom,Western Europe,8.497917936,8.0,1.0,7.716556989,9.519035732999999,10.0,9.832564275,10.0,7.585555556,10.0,9.25,9.25,8.995835872,18.0,5.6643864729999995,7.849331942999999,9.843565027999999,8.266133332999999,8.163398011,10.0,7.326789979,8.439080331,8.165769728999999,8.397936015,8.113997122,8.225900955,8.0,9.0
2016,USA,United States,North America,8.388655108,17.0,1.0,6.9499116579999995,7.8586699620000005,10.0,9.101098169,10.0,8.854074074,10.0,9.241503522,9.25,8.747310216,28.0,6.426333682,7.396209007,9.84787425,8.389111111,8.368280907,10.0,3.8559213989999996,7.653328354,9.333835021,9.137463946,8.011500176,8.827599714,8.03,6.0
2016,URY,Uruguay,Latin America & the Caribbean,7.728070903,43.0,2.0,6.6416404060000005,6.9222918170000005,8.333333332999999,8.408217822000001,10.0,8.47962963,7.5,9.357142857000001,10.0,8.296141806,37.0,6.839554695,5.362794124,8.971845842,7.7328,5.713218032,10.0,7.7267747060000005,7.7931981839999995,7.365061989,6.214696336,6.866119188,6.815292503999999,7.16,65.0
2016,VEN,Venezuela,Latin America & the Caribbean,4.2007244560000006,161.0,4.0,2.060257402,0.0,10.0,6.294475638,8.333333332999999,6.884814815,6.5,5.109508378,7.5,5.5214489129999995,135.0,4.68978402,2.00291539,1.942101065,7.467155556,1.964154243,0.0,3.6939359819999997,3.281311445,3.333333333,2.107445804,2.009841296,2.483540144,2.88,162.0
2016,VNM,Vietnam,South Asia,6.1940038,124.0,4.0,4.91207109,9.392642685,7.5,8.630880895,3.333333333,5.895925926,1.5,5.843436781,9.25,5.968007599999999,125.0,7.607352941,5.060821486,6.46894336,7.556266667,5.308907652,10.0,2.239655443,6.27620744,8.953395404,5.2543152289999995,5.896364731,6.701358455,6.42,112.0
2016,YEM,"Yemen, Rep.",Middle East & North Africa,4.25327767,160.0,4.0,2.623957377,7.336599062,4.566666667,3.986708427,0.0,,,3.083333333,0.0,2.16655534,162.0,7.633775461,3.133065018,9.044078042999999,8.43,4.811525072,10.0,3.493863466,6.683847134,5.0,6.522810147,4.159381268,5.227397138,6.34,117.0
2016,ZMB,Zambia,Sub-Saharan Africa,6.308849427999999,116.0,3.0,4.115583727,7.880822606000001,7.466666667,8.282496424,5.0,7.332777778,,6.7659861029999995,4.166666667,6.007698856,123.0,6.064705882,5.333995633,8.262900907999999,5.330266667,3.8507206380000003,10.0,8.707998777,6.97224652,7.516936532999999,5.545247938999999,6.17471881,6.412301094,6.61,97.0
2016,ZWE,Zimbabwe,Sub-Saharan Africa,5.6153627870000005,143.0,4.0,3.5075989539999997,7.332576702000001,7.5,7.610858901,5.0,6.427777777999999,2.5,6.65,3.333333333,5.170725575,148.0,6.146323529,3.750569595,8.298249477999999,4.810311111,3.3164979339999996,10.0,4.118611595,5.56135516,9.104015018,6.123364141000001,4.415956014,6.5477783910000005,6.06,127.0
